1000
1000,5
2000,5
3000,5
4000,11
5000,4
6000,3
7000,3
8000,4
9000,6
10000,5
11000,6
12000,6
13000,9
14000,13
15000,11
16000,12
17000,8
18000,9
19000,10
20000,10
21000,10
22000,11
23000,12
24000,12
25000,12
26000,13
27000,14
28000,13
29000,15
30000,16
31000,16
32000,16
33000,16
34000,17
35000,17
36000,18
37000,20
38000,18
39000,20
40000,20
41000,21
42000,22
43000,22
44000,22
45000,23
46000,23
47000,24
48000,25
49000,25
50000,27
51000,25
52000,26
53000,26
54000,27
55000,27
56000,30
57000,28
58000,29
59000,30
60000,30
61000,32
62000,31
63000,33
64000,33
65000,32
66000,33
67000,33
68000,34
69000,34
70000,35
71000,37
72000,36
73000,36
74000,39
75000,37
76000,38
77000,39
78000,40
79000,39
80000,39
81000,41
82000,41
83000,42
84000,43
85000,43
86000,44
87000,43
88000,43
89000,45
90000,45
91000,46
92000,70
93000,50
94000,47
95000,49
96000,49
97000,48
98000,48
99000,55
100000,50
101000,50
102000,50
103000,53
104000,52
105000,57
106000,55
107000,53
108000,54
109000,55
110000,56
111000,55
112000,56
113000,57
114000,56
115000,58
116000,58
117000,58
118000,59
119000,61
120000,59
121000,60
122000,61
123000,61
124000,61
125000,62
126000,62
127000,63
128000,66
129000,65
130000,65
131000,65
132000,66
133000,70
134000,69
135000,69
136000,69
137000,82
138000,69
139000,69
140000,71
141000,73
142000,72
143000,73
144000,74
145000,75
146000,74
147000,75
148000,75
149000,76
150000,76
151000,76
152000,76
153000,80
154000,78
155000,78
156000,79
157000,80
158000,79
159000,81
160000,81
161000,82
162000,82
163000,81
164000,83
165000,83
166000,85
167000,85
168000,86
169000,84
170000,87
171000,89
172000,87
173000,87
174000,88
175000,87
176000,90
177000,90
178000,93
179000,91
180000,89
181000,94
182000,92
183000,99
184000,93
185000,92
186000,93
187000,96
188000,95
189000,96
190000,95
191000,95
192000,97
193000,98
194000,98
195000,97
196000,98
197000,100
198000,100
199000,101
200000,100
201000,101
202000,103
203000,104
204000,102
205000,105
206000,105
207000,107
208000,109
209000,105
210000,106
211000,109
212000,108
213000,108
214000,108
215000,109
216000,113
217000,110
218000,111
219000,115
220000,112
221000,112
222000,111
223000,113
224000,117
225000,113
226000,113
227000,115
228000,117
229000,116
230000,115
231000,115
232000,121
233000,118
234000,117
235000,119
236000,120
237000,123
238000,120
239000,120
240000,122
241000,122
242000,121
243000,122
244000,126
245000,125
246000,125
247000,127
248000,129
249000,133
250000,126
251000,132
252000,128
253000,129
254000,127
255000,129
256000,130
257000,132
258000,134
259000,132
260000,136
261000,131
262000,132
263000,134
264000,132
265000,134
266000,138
267000,141
268000,134
269000,138
270000,137
271000,140
272000,139
273000,142
274000,157
275000,140
276000,142
277000,142
278000,140
279000,148
280000,145
281000,142
282000,143
283000,147
284000,144
285000,144
286000,147
287000,147
288000,145
289000,147
290000,148
291000,149
292000,149
293000,149
294000,148
295000,150
296000,152
297000,163
298000,153
299000,156
300000,153
301000,155
302000,155
303000,154
304000,155
